,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16
7992,0.27,0.75,0.64,1.0,1.0,0.99,0.79,0.7,0.45,0.44,0.06,0.2,0.0,0.0,0.64,0.06
7993,0.27,0.84,0.58,1.0,0.76,0.68,0.57,0.34,0.16,0.13,0.0,0.09,0.5,0.05,1.0,0.0
7994,0.28,0.64,0.39,1.0,0.78,0.98,0.62,0.61,0.3,0.31,0.0,0.13,0.51,0.1,1.0,0.0
7995,0.29,0.71,0.5,1.0,0.7,0.77,0.41,0.49,0.0,0.28,0.07,0.18,0.51,0.04,1.0,0.0
7996,0.29,0.71,0.55,1.0,0.74,0.75,0.59,0.39,0.3,0.09,0.0,0.08,0.49,0.0,1.0,0.02
7997,0.29,0.84,0.65,1.0,0.87,0.74,0.69,0.45,0.38,0.19,0.0,0.0,0.49,0.06,1.0,0.12
7998,0.3,0.84,0.7,1.0,0.78,0.69,0.63,0.38,0.34,0.1,0.0,0.12,0.46,0.14,1.0,0.0
7999,0.31,0.68,0.46,1.0,0.81,0.88,0.63,0.49,0.29,0.16,0.0,0.05,0.5,0.0,1.0,0.12
8000,0.32,0.53,0.41,0.9,1.0,1.0,0.94,0.6,0.56,0.25,0.0,0.0,0.3,0.09,0.99,0.11
8001,0.32,0.76,0.51,1.0,0.7,0.73,0.39,0.41,0.0,0.17,0.1,0.18,0.54,0.0,1.0,0.06
8002,0.33,0.62,0.5,1.0,0.65,0.6,0.39,0.18,0.0,0.0,0.17,0.23,0.59,0.13,1.0,0.08
8003,0.33,0.76,0.68,1.0,0.71,0.64,0.42,0.29,0.04,0.0,0.0,0.15,0.49,0.15,1.0,0.07
8004,0.34,0.64,0.52,1.0,0.58,0.57,0.37,0.16,0.0,0.0,0.24,0.2,0.61,0.01,1.0,0.05
8005,0.35,0.69,0.55,1.0,0.87,0.81,0.7,0.44,0.34,0.17,0.0,0.04,0.5,0.05,1.0,0.0
8006,0.03,0.58,0.2,1.0,0.41,0.8,0.22,0.38,0.0,0.08,0.33,0.04,0.66,0.03,1.0,0.0
8007,0.36,0.69,0.33,1.0,0.64,0.85,0.43,0.48,0.0,0.21,0.06,0.19,0.57,0.0,1.0,0.2
8008,0.36,0.72,0.47,1.0,0.78,0.76,0.55,0.38,0.17,0.08,0.0,0.05,0.5,0.13,1.0,0.0
8009,0.03,0.74,0.33,1.0,0.52,0.71,0.33,0.34,0.03,0.02,0.0,0.04,0.51,0.0,1.0,0.01
8010,0.38,0.68,0.56,1.0,0.54,0.5,0.32,0.08,0.0,0.0,0.28,0.16,0.63,0.02,1.0,0.08
8011,0.38,0.79,0.69,1.0,0.76,0.6,0.46,0.25,0.03,0.02,0.0,0.03,0.5,0.0,1.0,0.01
8012,0.39,0.91,0.66,1.0,0.55,0.67,0.31,0.39,0.0,0.19,0.32,0.15,0.66,0.0,1.0,0.01
8013,0.4,0.71,0.6,1.0,1.0,0.85,0.78,0.46,0.37,0.2,0.0,0.04,0.49,0.03,0.99,0.0
8014,0.41,0.81,0.48,1.0,0.67,0.71,0.5,0.36,0.0,0.26,0.29,0.19,0.72,0.0,1.0,0.31
8015,0.42,0.49,0.34,0.94,0.81,1.0,0.85,0.53,0.48,0.16,0.0,0.0,0.45,0.03,1.0,0.03
8016,0.43,0.75,0.61,1.0,0.94,0.86,0.75,0.47,0.43,0.14,0.0,0.02,0.49,0.0,1.0,0.01
8017,0.43,0.8,0.46,1.0,0.83,0.79,0.61,0.39,0.2,0.12,0.0,0.14,0.51,0.16,1.0,0.0
8018,0.44,0.69,0.7,1.0,0.89,0.75,0.59,0.4,0.19,0.14,0.0,0.13,0.51,0.11,1.0,0.0
8019,0.45,0.98,0.82,1.0,0.72,0.57,0.42,0.22,0.0,0.0,0.03,0.02,0.52,0.04,1.0,0.06
8020,0.46,0.85,0.42,1.0,0.52,0.73,0.32,0.41,0.0,0.16,0.21,0.07,0.62,0.0,1.0,0.17
8021,0.47,0.74,0.68,1.0,0.65,0.53,0.37,0.17,0.0,0.0,0.21,0.18,0.6,0.14,1.0,0.11
8022,0.48,0.76,0.62,1.0,0.93,0.79,0.67,0.39,0.28,0.08,0.0,0.12,0.51,0.16,1.0,0.0
8023,0.49,0.72,0.64,1.0,1.0,0.88,0.78,0.52,0.43,0.22,0.0,0.01,0.4,0.06,0.9,0.0
8024,0.5,0.77,0.73,1.0,0.81,0.61,0.51,0.26,0.06,0.0,0.0,0.24,0.51,0.29,1.0,0.06
8025,0.51,0.78,0.81,1.0,0.86,0.65,0.53,0.31,0.1,0.08,0.0,0.19,0.5,0.1,1.0,0.0
8026,0.52,0.83,0.74,1.0,0.74,0.63,0.54,0.28,0.17,0.0,0.0,0.16,0.5,0.22,1.0,0.05
8027,0.54,0.74,0.72,1.0,0.76,0.7,0.57,0.38,0.26,0.09,0.0,0.03,0.5,0.0,1.0,0.01
8028,0.55,0.73,0.57,1.0,0.92,0.89,0.75,0.5,0.43,0.16,0.0,0.0,0.44,0.19,1.0,0.12
8029,0.05,0.78,0.41,1.0,0.63,0.74,0.45,0.41,0.14,0.13,0.0,0.11,0.51,0.07,1.0,0.0
8030,0.6,0.74,0.89,1.0,0.96,0.78,0.68,0.5,0.34,0.24,0.0,0.02,0.51,0.07,1.0,0.0
8031,0.62,0.86,0.97,1.0,0.94,0.71,0.69,0.46,0.37,0.22,0.0,0.02,0.47,0.0,1.0,0.01
8032,0.63,0.91,0.66,1.0,1.0,0.87,0.65,0.6,0.28,0.35,0.0,0.07,0.47,0.0,0.88,0.0
8033,0.06,0.8,0.45,1.0,0.59,0.7,0.37,0.39,0.03,0.13,0.0,0.09,0.52,0.05,1.0,0.0
8034,0.07,0.67,0.22,1.0,0.46,0.7,0.35,0.32,0.0,0.05,0.02,0.0,0.51,0.05,1.0,0.09
8035,0.07,0.77,0.43,1.0,0.59,0.77,0.36,0.41,0.03,0.1,0.0,0.0,0.54,0.0,1.0,0.2
8036,0.08,0.66,0.09,1.0,0.45,0.88,0.37,0.49,0.0,0.22,0.2,0.22,0.66,0.0,1.0,0.25
8037,0.08,0.78,0.36,1.0,0.48,0.72,0.28,0.38,0.0,0.09,0.11,0.03,0.57,0.0,1.0,0.06
8038,0.09,0.74,0.45,1.0,0.61,0.74,0.35,0.41,0.03,0.12,0.0,0.22,0.5,0.14,1.0,0.0
8039,0.09,0.88,0.46,1.0,0.6,0.78,0.31,0.55,0.0,0.34,0.1,0.13,0.56,0.07,1.0,0.0
8040,0.0,0.65,0.02,0.94,0.58,1.0,0.98,0.88,0.72,0.59,1.0,0.28,0.69,0.05,0.24,0.0
8041,0.0,0.67,0.35,0.98,0.88,1.0,0.64,0.65,0.49,0.39,1.0,0.22,0.63,0.0,0.08,0.01
8042,0.0,0.76,0.23,1.0,0.62,0.85,0.41,0.52,0.59,0.47,1.0,0.24,0.71,0.0,0.28,0.16
8043,0.0,0.77,0.29,1.0,0.78,0.87,0.55,0.59,0.67,0.5,1.0,0.23,0.66,0.0,0.12,0.07
8044,0.0,0.79,0.34,1.0,0.64,0.87,0.57,0.59,1.0,0.48,0.92,0.16,0.5,0.0,0.09,0.11
8045,0.0,0.79,0.46,1.0,0.82,0.84,0.36,0.59,0.7,0.49,1.0,0.21,0.5,0.0,0.06,0.15
8046,0.0,0.82,0.36,1.0,0.88,0.93,0.63,0.65,0.69,0.48,1.0,0.21,0.6,0.0,0.08,0.09
8047,0.0,0.82,0.46,1.0,0.88,0.91,0.45,0.68,0.49,0.43,1.0,0.25,0.83,0.06,0.23,0.0
8048,0.0,0.83,0.29,1.0,0.88,0.95,0.64,0.69,0.73,0.43,1.0,0.13,0.5,0.01,0.1,0.0
8049,0.0,0.84,0.43,1.0,0.55,0.78,0.26,0.51,0.7,0.45,1.0,0.2,0.66,0.0,0.14,0.01
8050,0.0,0.85,0.33,1.0,0.82,0.8,0.51,0.56,0.67,0.45,1.0,0.17,0.53,0.0,0.11,0.2
8051,0.0,0.86,0.33,1.0,0.6,0.81,0.58,0.59,0.96,0.44,1.0,0.14,0.62,0.0,0.2,0.06
8052,0.0,0.86,0.47,1.0,1.0,0.91,0.68,0.72,0.58,0.51,0.74,0.31,0.76,0.1,0.11,0.0
8053,0.0,0.87,0.38,1.0,0.88,0.88,0.68,0.58,0.47,0.39,1.0,0.28,0.96,0.0,0.41,0.01
8054,0.0,0.88,0.44,1.0,0.8,0.83,0.4,0.62,0.58,0.44,1.0,0.25,0.7,0.05,0.21,0.0
8055,0.0,0.88,0.48,1.0,0.78,0.77,0.43,0.51,0.55,0.41,1.0,0.22,0.67,0.0,0.16,0.07
8056,0.0,0.89,0.61,1.0,1.0,0.85,0.47,0.65,0.44,0.47,0.98,0.29,0.71,0.04,0.06,0.0
8057,0.0,0.9,0.45,1.0,0.62,0.76,0.28,0.53,0.6,0.42,1.0,0.26,0.62,0.06,0.13,0.0
8058,0.0,0.92,0.5,1.0,0.7,0.75,0.25,0.53,0.58,0.42,1.0,0.2,0.58,0.0,0.03,0.01
8059,0.0,0.95,0.43,1.0,0.89,0.91,0.59,0.68,0.82,0.45,1.0,0.22,0.55,0.07,0.01,0.0
8060,0.1,0.72,0.45,1.0,0.85,0.84,0.56,0.53,1.0,0.42,0.92,0.1,0.37,0.0,0.0,0.17
8061,0.1,0.86,0.51,1.0,0.84,0.78,0.53,0.48,0.85,0.4,1.0,0.14,0.52,0.0,0.0,0.0
8062,0.11,0.88,0.57,1.0,1.0,0.88,0.61,0.66,0.67,0.5,0.91,0.24,0.55,0.02,0.0,0.0
8063,0.12,0.77,0.4,1.0,0.74,0.85,0.58,0.55,1.0,0.4,0.94,0.14,0.49,0.02,0.0,0.0
8064,0.13,0.72,0.27,0.98,0.93,1.0,1.0,0.75,0.58,0.54,0.85,0.37,0.56,0.14,0.0,0.0
8065,0.14,0.75,0.39,1.0,0.99,0.94,0.81,0.64,0.45,0.41,1.0,0.27,0.57,0.04,0.0,0.0
8066,0.14,0.76,0.5,1.0,1.0,0.95,0.71,0.64,0.59,0.52,0.83,0.2,0.42,0.0,0.0,0.18
8067,0.14,0.9,0.65,1.0,1.0,0.84,0.57,0.65,0.71,0.53,0.91,0.26,0.56,0.03,0.0,0.0
8068,0.15,0.87,0.57,1.0,0.91,0.82,0.48,0.61,0.74,0.43,1.0,0.16,0.53,0.01,0.0,0.0
8069,0.16,0.78,0.41,1.0,0.89,0.84,0.38,0.61,0.29,0.41,1.0,0.25,0.84,0.02,0.0,0.0
8070,0.16,0.85,0.45,1.0,0.96,0.93,0.85,0.66,0.88,0.4,1.0,0.15,0.52,0.04,0.0,0.0
8071,0.17,0.74,0.42,1.0,1.0,0.98,0.73,0.7,0.86,0.51,0.95,0.24,0.53,0.0,0.0,0.03
8072,0.17,0.91,0.5,1.0,0.76,0.77,0.63,0.59,1.0,0.38,0.84,0.1,0.35,0.0,0.0,0.12
8073,0.01,0.82,0.42,1.0,0.64,0.79,0.42,0.61,0.96,0.49,1.0,0.17,0.48,0.0,0.0,0.13
8074,0.19,0.6,0.33,0.88,1.0,1.0,0.93,0.7,0.51,0.48,0.98,0.27,0.63,0.0,0.0,0.0
8075,0.19,0.81,0.55,1.0,0.78,0.8,0.42,0.61,0.88,0.43,1.0,0.13,0.53,0.0,0.0,0.06
8076,0.19,0.93,0.66,1.0,0.78,0.78,0.41,0.58,0.63,0.41,1.0,0.23,0.53,0.09,0.0,0.0
8077,0.2,0.8,0.54,1.0,0.83,0.84,0.58,0.63,1.0,0.49,0.87,0.17,0.45,0.0,0.0,0.14
8078,0.2,0.87,0.6,1.0,0.69,0.75,0.5,0.52,1.0,0.44,0.96,0.18,0.51,0.01,0.0,0.0
8079,0.21,0.9,0.68,1.0,0.69,0.67,0.56,0.47,1.0,0.37,0.8,0.03,0.31,0.0,0.0,0.28
8080,0.22,0.7,0.46,0.96,1.0,1.0,0.86,0.72,0.68,0.47,0.9,0.2,0.47,0.0,0.0,0.08
8081,0.22,0.89,0.69,1.0,0.82,0.76,0.61,0.49,1.0,0.36,0.93,0.1,0.42,0.0,0.0,0.08
8082,0.23,0.96,0.79,1.0,1.0,0.86,0.74,0.66,0.72,0.44,0.88,0.23,0.53,0.06,0.0,0.0
8083,0.24,0.88,0.71,1.0,0.85,0.77,0.53,0.53,0.83,0.37,1.0,0.14,0.52,0.0,0.0,0.05
8084,0.24,0.99,0.77,1.0,0.95,0.7,0.44,0.51,0.73,0.47,1.0,0.18,0.55,0.0,0.0,0.08
8085,0.25,0.9,0.24,1.0,0.61,0.9,0.31,0.64,0.77,0.53,1.0,0.27,0.68,0.04,0.0,0.0
8086,0.26,0.81,0.67,1.0,0.82,0.8,0.53,0.54,0.77,0.4,1.0,0.18,0.56,0.0,0.0,0.01
8087,0.26,0.92,0.64,1.0,1.0,0.94,0.79,0.73,0.61,0.5,0.64,0.25,0.37,0.07,0.0,0.0
8088,0.26,0.94,0.67,1.0,1.0,0.89,0.66,0.68,0.92,0.39,0.84,0.14,0.41,0.07,0.0,0.0
8089,0.27,0.82,0.68,1.0,1.0,0.89,0.65,0.65,0.88,0.41,0.97,0.17,0.49,0.05,0.0,0.0
8090,0.27,0.97,0.71,1.0,0.77,0.79,0.67,0.6,1.0,0.4,0.87,0.12,0.45,0.01,0.0,0.0
8091,0.28,0.77,0.62,1.0,1.0,0.85,0.67,0.58,0.96,0.4,0.92,0.09,0.41,0.0,0.0,0.18
8092,0.28,0.89,0.64,1.0,1.0,0.92,0.79,0.71,0.59,0.51,0.68,0.27,0.39,0.09,0.0,0.0
8093,0.29,0.82,0.7,1.0,0.9,0.78,0.53,0.52,1.0,0.47,0.92,0.13,0.44,0.0,0.0,0.11
8094,0.3,0.75,0.54,1.0,1.0,0.99,0.74,0.72,0.79,0.46,0.88,0.18,0.43,0.0,0.0,0.12
8095,0.3,0.86,0.65,1.0,0.84,0.85,0.58,0.63,1.0,0.45,0.98,0.21,0.51,0.06,0.0,0.0
8096,0.31,0.81,0.51,1.0,0.83,0.85,0.5,0.62,0.88,0.41,1.0,0.14,0.53,0.0,0.0,0.05
8097,0.32,0.77,0.52,1.0,0.91,0.9,0.79,0.61,1.0,0.38,0.95,0.11,0.43,0.0,0.0,0.17
8098,0.32,0.82,0.69,1.0,0.74,0.7,0.57,0.49,1.0,0.33,0.94,0.05,0.47,0.0,0.0,0.07
8099,0.32,0.88,0.65,1.0,0.83,0.76,0.5,0.55,0.94,0.38,1.0,0.12,0.52,0.0,0.0,0.01
8100,0.33,0.75,0.42,1.0,0.82,0.91,0.71,0.62,0.97,0.41,1.0,0.15,0.53,0.0,0.0,0.09
8101,0.34,0.71,0.63,1.0,1.0,0.8,0.57,0.53,0.91,0.36,0.91,0.05,0.33,0.0,0.0,0.15
8102,0.34,0.84,0.72,1.0,0.95,0.78,0.65,0.52,1.0,0.39,0.95,0.11,0.49,0.0,0.0,0.02
8103,0.35,0.75,0.55,1.0,0.86,0.85,0.66,0.55,1.0,0.36,0.87,0.07,0.37,0.0,0.0,0.22
8104,0.35,0.78,0.62,1.0,0.92,0.78,0.69,0.49,0.77,0.49,1.0,0.2,0.56,0.0,0.0,0.14
8105,0.35,0.98,0.76,1.0,0.8,0.72,0.67,0.54,1.0,0.34,0.77,0.09,0.35,0.0,0.0,0.07
8106,0.36,0.87,0.24,1.0,0.77,1.0,0.64,0.7,0.74,0.52,1.0,0.26,0.62,0.02,0.0,0.0
8107,0.37,0.81,0.61,1.0,0.91,0.84,0.63,0.63,1.0,0.46,0.85,0.14,0.37,0.0,0.0,0.16
8108,0.38,1.0,0.73,0.98,0.71,0.69,0.78,0.46,1.0,0.2,0.77,0.0,0.38,0.0,0.0,0.06
8109,0.38,0.85,0.69,1.0,0.76,0.75,0.55,0.5,1.0,0.34,0.77,0.11,0.28,0.0,0.0,0.08
8110,0.38,0.9,0.77,1.0,0.8,0.76,0.67,0.55,1.0,0.35,0.82,0.08,0.39,0.0,0.0,0.14
8111,0.39,0.78,0.25,0.97,0.74,1.0,1.0,0.81,0.85,0.57,0.72,0.32,0.46,0.1,0.0,0.0
8112,0.39,0.82,0.69,1.0,0.96,0.8,0.6,0.61,1.0,0.44,0.88,0.14,0.43,0.0,0.0,0.1
8113,0.4,0.83,0.71,1.0,0.99,0.79,0.66,0.54,0.84,0.44,1.0,0.18,0.56,0.0,0.0,0.03
8114,0.41,0.82,0.64,1.0,0.83,0.77,0.46,0.53,0.93,0.42,1.0,0.19,0.52,0.06,0.0,0.0
8115,0.41,0.84,0.68,1.0,0.87,0.76,0.63,0.59,1.0,0.38,0.89,0.07,0.4,0.0,0.0,0.14
8116,0.42,0.9,0.74,1.0,1.0,0.87,0.7,0.7,0.46,0.5,0.56,0.19,0.35,0.0,0.0,0.05
8117,0.43,0.84,0.76,1.0,1.0,0.78,0.62,0.55,0.83,0.43,0.99,0.14,0.53,0.0,0.0,0.07
8118,0.44,0.81,0.8,1.0,0.97,0.76,0.48,0.55,1.0,0.4,0.99,0.1,0.42,0.0,0.0,0.09
8119,0.44,0.86,0.62,1.0,0.74,0.75,0.63,0.47,1.0,0.3,0.81,0.05,0.37,0.0,0.0,0.12
8120,0.45,0.79,0.57,1.0,1.0,0.93,0.86,0.66,0.7,0.44,0.87,0.2,0.46,0.06,0.0,0.0
8121,0.46,0.76,0.55,1.0,1.0,0.98,0.75,0.69,0.95,0.46,0.97,0.2,0.5,0.06,0.0,0.0
8122,0.46,0.92,0.73,1.0,1.0,0.83,0.66,0.66,0.73,0.44,0.75,0.2,0.37,0.08,0.0,0.0
8123,0.47,0.81,0.68,1.0,1.0,0.93,0.81,0.69,0.93,0.42,0.78,0.18,0.41,0.06,0.0,0.0
8124,0.04,0.8,0.5,1.0,1.0,0.91,0.71,0.6,0.46,0.44,0.89,0.25,0.51,0.0,0.0,0.06
8125,0.48,1.0,0.89,1.0,0.76,0.77,0.69,0.56,1.0,0.35,0.89,0.11,0.45,0.0,0.0,0.08
8126,0.49,0.78,0.69,1.0,1.0,0.95,0.76,0.72,0.61,0.46,0.59,0.18,0.33,0.0,0.0,0.12
8127,0.49,0.86,0.5,1.0,1.0,0.96,0.81,0.66,0.82,0.4,0.87,0.09,0.38,0.0,0.0,0.22
8128,0.51,0.77,0.68,1.0,1.0,0.86,0.75,0.6,0.82,0.37,0.84,0.08,0.42,0.0,0.0,0.08
8129,0.51,0.85,0.83,1.0,1.0,0.9,0.81,0.66,0.73,0.4,0.73,0.16,0.39,0.02,0.0,0.0
8130,0.52,0.84,0.79,1.0,1.0,0.84,0.77,0.63,0.72,0.34,0.67,0.08,0.33,0.0,0.0,0.02
8131,0.52,0.97,0.82,1.0,0.76,0.7,0.6,0.48,1.0,0.34,0.84,0.08,0.41,0.0,0.0,0.1
8132,0.54,0.87,0.85,1.0,0.76,0.71,0.65,0.47,1.0,0.21,0.77,0.0,0.33,0.05,0.0,0.22
8133,0.55,0.88,0.83,1.0,0.71,0.7,0.89,0.68,1.0,0.31,0.74,0.01,0.33,0.0,0.0,0.24
8134,0.57,0.76,0.47,1.0,0.89,0.95,0.62,0.64,0.71,0.49,1.0,0.23,0.57,0.01,0.0,0.0
8135,0.58,1.0,1.0,0.93,0.96,0.69,0.54,0.58,0.83,0.45,0.81,0.17,0.45,0.0,0.0,0.03
8136,0.58,0.94,0.84,1.0,0.82,0.74,0.46,0.57,0.92,0.42,1.0,0.14,0.52,0.0,0.0,0.01
8137,0.59,0.88,0.89,1.0,1.0,0.7,0.6,0.53,0.83,0.44,0.84,0.14,0.42,0.0,0.0,0.07
8138,0.61,0.85,0.74,1.0,0.92,0.77,0.65,0.54,0.91,0.38,1.0,0.14,0.54,0.0,0.0,0.04
8139,0.64,0.89,0.96,1.0,0.88,0.74,0.63,0.48,1.0,0.31,0.91,0.08,0.46,0.0,0.0,0.03
8140,0.06,0.87,0.5,1.0,0.62,0.81,0.22,0.57,0.7,0.46,1.0,0.2,0.59,0.0,0.0,0.04
8141,0.69,0.8,0.93,1.0,0.93,0.77,0.63,0.55,1.0,0.42,0.79,0.2,0.41,0.07,0.0,0.0
8142,0.07,0.8,0.39,1.0,0.78,0.92,0.65,0.58,1.0,0.48,0.85,0.16,0.43,0.0,0.0,0.12
8143,0.07,0.89,0.52,1.0,0.81,0.82,0.46,0.59,0.55,0.37,1.0,0.18,0.56,0.03,0.0,0.0
8144,0.08,0.82,0.47,1.0,0.7,0.76,0.56,0.48,1.0,0.49,0.84,0.16,0.42,0.0,0.0,0.13
8145,0.09,0.88,0.49,1.0,0.64,0.76,0.21,0.56,0.72,0.46,1.0,0.21,0.59,0.02,0.0,0.0
8146,0.0,1.0,0.17,1.0,0.1,0.74,0.04,0.48,0.42,0.29,1.0,0.44,0.81,0.25,0.98,0.0
8147,0.0,1.0,0.18,0.93,0.09,0.56,0.51,0.32,1.0,0.53,0.84,0.74,0.7,0.37,0.64,0.0
8148,0.0,0.81,0.15,1.0,0.2,0.76,0.19,0.52,0.24,0.28,0.71,0.21,0.88,0.23,1.0,0.0
8149,0.0,0.98,0.2,1.0,0.19,0.7,0.11,0.4,0.43,0.27,0.89,0.42,0.94,0.29,1.0,0.0
8150,1.0,1.0,0.56,0.66,0.0,0.37,0.08,0.34,0.83,0.43,0.86,0.71,0.57,0.35,0.24,0.0
8151,1.0,1.0,0.73,0.76,0.37,0.49,0.0,0.25,0.51,0.28,0.9,0.4,0.85,0.28,0.88,0.0
8152,0.1,1.0,0.16,0.77,0.0,0.39,0.37,0.18,0.94,0.22,1.0,0.5,0.99,0.39,0.93,0.0
8153,0.11,1.0,0.07,0.95,0.0,0.73,0.11,0.51,0.71,0.5,1.0,0.44,0.85,0.22,0.78,0.0
8154,0.12,1.0,0.0,0.71,0.25,0.43,0.86,0.44,1.0,0.75,0.9,0.52,0.9,0.2,0.9,0.0
8155,0.13,1.0,0.0,0.82,0.0,0.6,0.27,0.42,0.82,0.42,0.8,0.41,0.8,0.19,1.0,0.0
8156,0.14,1.0,0.09,0.91,0.0,0.49,0.57,0.4,1.0,0.41,0.88,0.86,0.65,0.45,0.53,0.0
8157,0.15,1.0,0.0,0.76,0.08,0.5,0.62,0.47,1.0,0.62,0.82,0.57,0.82,0.28,0.85,0.0
8158,0.16,1.0,0.0,0.63,0.4,0.37,1.0,0.37,0.87,0.83,0.73,0.95,0.71,0.47,0.68,0.0
8159,0.16,1.0,0.24,0.89,0.09,0.55,0.0,0.21,0.63,0.19,0.97,0.42,0.95,0.27,1.0,0.0
8160,0.16,0.99,0.26,1.0,0.0,0.58,0.45,0.39,1.0,0.34,0.86,0.77,0.57,0.47,0.45,0.0
8161,0.18,1.0,0.16,0.9,0.0,0.63,0.28,0.44,0.88,0.52,1.0,0.53,0.89,0.27,0.88,0.0
8162,0.19,1.0,0.0,0.63,0.03,0.3,0.63,0.47,1.0,0.77,0.91,0.75,0.77,0.38,0.68,0.0
8163,0.19,1.0,0.14,0.79,0.05,0.59,0.0,0.38,0.27,0.2,1.0,0.34,0.81,0.21,0.7,0.0
8164,0.2,1.0,0.0,0.79,0.0,0.45,0.61,0.41,0.98,0.62,1.0,0.74,0.9,0.37,0.82,0.0
8165,0.2,1.0,0.24,0.85,0.0,0.52,0.2,0.39,0.79,0.34,0.94,0.53,0.91,0.18,1.0,0.0
8166,0.02,1.0,0.12,0.84,0.0,0.57,0.29,0.37,0.82,0.48,1.0,0.52,0.76,0.27,0.62,0.0
8167,0.21,1.0,0.22,0.74,0.0,0.45,0.34,0.36,1.0,0.33,0.97,0.62,0.84,0.31,0.77,0.0
8168,0.21,1.0,0.09,0.96,0.0,0.68,0.39,0.51,1.0,0.59,0.99,0.57,0.91,0.29,0.89,0.0
8169,0.22,1.0,0.0,0.81,0.4,0.6,1.0,0.66,0.91,0.99,0.64,0.67,0.46,0.34,0.34,0.0
8170,0.23,1.0,0.16,0.73,0.0,0.42,0.73,0.48,0.98,0.75,0.89,0.62,0.91,0.28,1.0,0.0
8171,0.23,1.0,0.09,0.68,0.0,0.36,0.49,0.25,1.0,0.36,0.99,0.65,0.93,0.32,0.83,0.0
8172,0.25,1.0,0.0,0.63,0.08,0.3,0.82,0.39,1.0,0.7,0.79,0.9,0.89,0.44,1.0,0.0
8173,0.25,1.0,0.11,0.78,0.0,0.51,0.03,0.26,0.89,0.27,1.0,0.44,0.57,0.26,0.36,0.0
8174,0.26,1.0,0.0,0.7,0.16,0.41,0.69,0.42,1.0,0.7,0.92,0.63,0.71,0.31,0.49,0.0
8175,0.26,1.0,0.15,0.94,0.0,0.62,0.19,0.37,0.67,0.49,1.0,0.59,0.83,0.3,0.81,0.0
8176,0.27,1.0,0.15,0.72,0.0,0.42,0.49,0.31,1.0,0.36,0.82,0.62,0.68,0.31,0.66,0.0
8177,0.27,1.0,0.21,0.83,0.0,0.47,0.36,0.42,1.0,0.49,0.96,0.75,0.86,0.37,0.84,0.0
8178,0.28,1.0,0.01,0.75,0.0,0.45,0.7,0.38,1.0,0.66,0.88,0.58,0.6,0.29,0.34,0.0
8179,0.29,1.0,0.11,0.85,0.0,0.65,0.03,0.45,0.46,0.39,0.83,0.39,0.84,0.19,1.0,0.0
8180,0.29,1.0,0.18,0.97,0.09,0.62,0.0,0.31,0.71,0.35,1.0,0.54,0.94,0.35,0.89,0.0
8181,0.3,1.0,0.17,0.8,0.0,0.43,0.43,0.32,0.85,0.53,1.0,0.75,0.82,0.38,0.67,0.0
8182,0.03,1.0,0.02,0.84,0.0,0.53,0.29,0.32,0.7,0.45,1.0,0.61,0.88,0.3,0.95,0.0
8183,0.31,1.0,0.17,0.75,0.0,0.44,0.02,0.15,0.6,0.2,1.0,0.43,0.8,0.31,0.8,0.0
8184,0.31,1.0,0.47,0.91,0.12,0.58,0.0,0.24,0.74,0.2,1.0,0.45,0.78,0.36,0.65,0.0
8185,0.32,1.0,0.12,0.77,0.0,0.48,0.53,0.38,1.0,0.55,0.94,0.57,0.81,0.28,0.65,0.0
8186,0.32,1.0,0.32,0.79,0.0,0.48,0.25,0.28,0.96,0.34,1.0,0.64,0.77,0.34,0.77,0.0
8187,0.33,1.0,0.14,0.97,0.0,0.8,0.09,0.61,0.39,0.48,0.74,0.36,0.92,0.18,1.0,0.0
8188,0.34,1.0,0.22,0.67,0.0,0.36,0.34,0.23,0.86,0.3,1.0,0.61,0.94,0.33,0.91,0.0
8189,0.35,1.0,0.16,0.8,0.0,0.45,0.56,0.45,1.0,0.53,0.59,0.81,0.55,0.4,0.54,0.0
8190,0.35,1.0,0.32,0.97,0.0,0.73,0.04,0.46,0.51,0.42,1.0,0.48,0.88,0.29,0.72,0.0
8191,0.35,1.0,0.08,0.73,0.0,0.39,0.58,0.24,1.0,0.44,1.0,0.67,0.79,0.34,0.71,0.0
8192,0.36,1.0,0.03,0.88,0.0,0.64,0.54,0.55,1.0,0.67,0.73,0.45,0.46,0.23,0.29,0.0
8193,0.36,1.0,0.07,0.79,0.0,0.45,0.37,0.2,0.83,0.32,1.0,0.66,0.83,0.34,0.77,0.0
8194,0.37,1.0,0.1,0.79,0.0,0.41,0.56,0.31,0.97,0.53,1.0,0.76,0.74,0.38,0.49,0.0
8195,0.38,1.0,0.0,0.76,0.0,0.47,0.77,0.47,1.0,0.71,0.79,0.64,0.64,0.32,0.56,0.0
8196,0.38,1.0,0.19,0.71,0.0,0.39,0.26,0.22,0.72,0.3,1.0,0.51,0.64,0.32,0.47,0.0
8197,0.39,1.0,0.0,0.74,0.19,0.51,0.81,0.52,1.0,0.7,0.7,0.63,0.52,0.32,0.44,0.0
8198,0.39,1.0,0.17,0.84,0.0,0.63,0.08,0.42,0.42,0.33,0.79,0.3,1.0,0.18,0.78,0.0
8199,0.4,1.0,0.0,0.81,0.15,0.58,1.0,0.57,0.47,0.87,0.5,0.88,0.4,0.42,0.36,0.0
